two_theta,intensity,sample
52.45,80.72,lead_sulfate
52.5,257.15,lead_sulfate
52.55,385.94,lead_sulfate
52.6,276.37,lead_sulfate
52.65,143.65,lead_sulfate
52.7,71.97,lead_sulfate
52.75,49.78,lead_sulfate
52.8,65,lead_sulfate
52.85,76.3,lead_sulfate
52.9,76.81,lead_sulfate
52.95,53.18,lead_sulfate
53,59.38,lead_sulfate
53.05,61.73,lead_sulfate
53.1,96.06,lead_sulfate
53.15,116.18,lead_sulfate
53.2,125.62,lead_sulfate
53.25,101.88,lead_sulfate
53.3,122.28,lead_sulfate
53.35,144.56,lead_sulfate
53.4,173.85,lead_sulfate
53.45,72.87,lead_sulfate
53.5,51.4,lead_sulfate
53.55,66.89,lead_sulfate
53.6,89.21,lead_sulfate
53.65,115.29,lead_sulfate
53.7,225.47,lead_sulfate
53.75,329.32,lead_sulfate
53.8,539.41,lead_sulfate
53.85,483.56,lead_sulfate
53.9,419.93,lead_sulfate
53.95,202.68,lead_sulfate
54,100.88,lead_sulfate
54.05,36.38,lead_sulfate
54.1,21.72,lead_sulfate
54.15,20.01,lead_sulfate
54.2,57.62,lead_sulfate
54.25,46.55,lead_sulfate
54.3,33.72,lead_sulfate
54.35,30.24,lead_sulfate
54.4,46.09,lead_sulfate
54.45,35.26,lead_sulfate
54.5,46.88,lead_sulfate
54.55,34.26,lead_sulfate
54.6,42.48,lead_sulfate
54.65,26.91,lead_sulfate
54.7,38.23,lead_sulfate
54.75,31.38,lead_sulfate
54.8,39.95,lead_sulfate
54.85,33.13,lead_sulfate
54.9,52.8,lead_sulfate
54.95,38.19,lead_sulfate
55,42.31,lead_sulfate
55.05,36.83,lead_sulfate
55.1,41.37,lead_sulfate
55.15,53.81,lead_sulfate
55.2,62.16,lead_sulfate
55.25,68.48,lead_sulfate
55.3,78.14,lead_sulfate
55.35,83.76,lead_sulfate
55.4,106.25,lead_sulfate
55.45,226.32,lead_sulfate
55.5,309.64,lead_sulfate
55.55,134.23,lead_sulfate
55.6,82.04,lead_sulfate
55.65,47.61,lead_sulfate
55.7,50.24,lead_sulfate
55.75,93.84,lead_sulfate
55.8,186.14,lead_sulfate
55.85,121.02,lead_sulfate
55.9,72.06,lead_sulfate
55.95,54.16,lead_sulfate
56,45,lead_sulfate
56.05,68.4,lead_sulfate
56.1,56.15,lead_sulfate
56.15,59.41,lead_sulfate
56.2,34.27,lead_sulfate
56.25,54.88,lead_sulfate
56.3,25.94,lead_sulfate
56.35,50.95,lead_sulfate
56.4,60.73,lead_sulfate
56.45,68.18,lead_sulfate
56.5,50.3,lead_sulfate
56.55,73.81,lead_sulfate
56.6,180.2,lead_sulfate
56.65,297.43,lead_sulfate
56.7,193.81,lead_sulfate
56.75,423.44,lead_sulfate
56.8,880.68,lead_sulfate
56.85,387.79,lead_sulfate
56.9,130.18,lead_sulfate
56.95,100.96,lead_sulfate
57,97.25,lead_sulfate
57.05,61.09,lead_sulfate
57.1,181.29,lead_sulfate
57.15,460.52,lead_sulfate
57.2,484.89,lead_sulfate
57.25,177.73,lead_sulfate
57.3,129.47,lead_sulfate
57.35,36.99,lead_sulfate
57.4,73.5,lead_sulfate
57.45,41.74,lead_sulfate
57.5,58.8,lead_sulfate
57.55,26.88,lead_sulfate
57.6,52.15,lead_sulfate
57.65,41.78,lead_sulfate
57.7,37.94,lead_sulfate
57.75,47.65,lead_sulfate
57.8,44.25,lead_sulfate
57.85,63.58,lead_sulfate
57.9,55.23,lead_sulfate
57.95,31.22,lead_sulfate
58,41.35,lead_sulfate
58.05,30.2,lead_sulfate
58.1,42.92,lead_sulfate
58.15,49.66,lead_sulfate
58.2,47.23,lead_sulfate
58.25,56,lead_sulfate
58.3,37.04,lead_sulfate
58.35,53.73,lead_sulfate
58.4,73.83,lead_sulfate
58.45,89.96,lead_sulfate
58.5,87.65,lead_sulfate
58.55,88.24,lead_sulfate
58.6,109.4,lead_sulfate
58.65,68.23,lead_sulfate
58.7,85.13,lead_sulfate
58.75,195.54,lead_sulfate
58.8,287.31,lead_sulfate
58.85,168.19,lead_sulfate
58.9,58.58,lead_sulfate
58.95,77.33,lead_sulfate
59,89.9,lead_sulfate
59.05,92.84,lead_sulfate
59.1,99.64,lead_sulfate
59.15,80.4,lead_sulfate
59.2,79.93,lead_sulfate
59.25,73.7,lead_sulfate
59.3,75.33,lead_sulfate
59.35,99.46,lead_sulfate
59.4,75.18,lead_sulfate
59.45,72.12,lead_sulfate
59.5,38.71,lead_sulfate
59.55,43.4,lead_sulfate
59.6,54.32,lead_sulfate
59.65,60.68,lead_sulfate
59.7,47.47,lead_sulfate
59.75,27.39,lead_sulfate
59.8,29.49,lead_sulfate
59.85,40.19,lead_sulfate
59.9,53.02,lead_sulfate
59.95,87.58,lead_sulfate
60,106.96,lead_sulfate
60.05,55.44,lead_sulfate
60.1,56.85,lead_sulfate
60.15,41.65,lead_sulfate
60.2,48.77,lead_sulfate
60.25,33.97,lead_sulfate
60.3,37.81,lead_sulfate
60.35,40.04,lead_sulfate
60.4,37.9,lead_sulfate
60.45,41.43,lead_sulfate
60.5,36.03,lead_sulfate
60.55,20.55,lead_sulfate
60.6,24.48,lead_sulfate
60.65,59.05,lead_sulfate
60.7,44.78,lead_sulfate
60.75,72.57,lead_sulfate
60.8,53.86,lead_sulfate
60.85,44,lead_sulfate
60.9,43.74,lead_sulfate
60.95,50.42,lead_sulfate
61,34.04,lead_sulfate
61.05,36.7,lead_sulfate
61.1,36.28,lead_sulfate
61.15,29.21,lead_sulfate
61.2,45.93,lead_sulfate
61.25,27.64,lead_sulfate
61.3,45.27,lead_sulfate
61.35,41.45,lead_sulfate
61.4,37.14,lead_sulfate
61.45,45.01,lead_sulfate
61.5,54.29,lead_sulfate
61.55,45.49,lead_sulfate
61.6,52.49,lead_sulfate
61.65,61.82,lead_sulfate
61.7,82.2,lead_sulfate
61.75,71.4,lead_sulfate
61.8,83.88,lead_sulfate
61.85,63.15,lead_sulfate
61.9,77.98,lead_sulfate
61.95,68.81,lead_sulfate
62,115.4,lead_sulfate
62.05,202.44,lead_sulfate
62.1,359.58,lead_sulfate
62.15,844.88,lead_sulfate
62.2,464.94,lead_sulfate
62.25,131.77,lead_sulfate
62.3,125.18,lead_sulfate
62.35,95.37,lead_sulfate
62.4,43.58,lead_sulfate
62.45,26.08,lead_sulfate
62.5,30.99,lead_sulfate
62.55,65.77,lead_sulfate
62.6,85.36,lead_sulfate
62.65,127.59,lead_sulfate
62.7,74.66,lead_sulfate
62.75,76.94,lead_sulfate
62.8,26.57,lead_sulfate
62.85,46.44,lead_sulfate
62.9,42.61,lead_sulfate
62.95,46.4,lead_sulfate
63,45.88,lead_sulfate
63.05,37.46,lead_sulfate
63.1,53.21,lead_sulfate
63.15,37.49,lead_sulfate
63.2,40.09,lead_sulfate
63.25,67.46,lead_sulfate
63.3,70.29,lead_sulfate
63.35,184.3,lead_sulfate
63.4,396.78,lead_sulfate
63.45,248.35,lead_sulfate
63.5,69.26,lead_sulfate
63.55,55.03,lead_sulfate
63.6,139.68,lead_sulfate
63.65,128.89,lead_sulfate
63.7,88.13,lead_sulfate
63.75,47.46,lead_sulfate
63.8,69.68,lead_sulfate
63.85,86.54,lead_sulfate
63.9,108.12,lead_sulfate
63.95,108.82,lead_sulfate
64,86.47,lead_sulfate
64.05,61.29,lead_sulfate
64.1,67.34,lead_sulfate
64.15,34.98,lead_sulfate
64.2,40.55,lead_sulfate
64.25,29.86,lead_sulfate
64.3,75.45,lead_sulfate
64.35,60,lead_sulfate
64.4,106.13,lead_sulfate
64.45,85.74,lead_sulfate
64.5,82.72,lead_sulfate
64.55,96.75,lead_sulfate
64.6,125.56,lead_sulfate
64.65,340.12,lead_sulfate
64.7,431.63,lead_sulfate
64.75,218.71,lead_sulfate
64.8,44.4,lead_sulfate
64.85,104.63,lead_sulfate
64.9,75.24,lead_sulfate
64.95,68.12,lead_sulfate
65,42.56,lead_sulfate
65.05,36.07,lead_sulfate
65.1,44.61,lead_sulfate
65.15,62.52,lead_sulfate
65.2,73.82,lead_sulfate
65.25,132.93,lead_sulfate
65.3,295.34,lead_sulfate
65.35,224.32,lead_sulfate
65.4,61.06,lead_sulfate
65.45,34.68,lead_sulfate
65.5,59,lead_sulfate
65.55,32.99,lead_sulfate
65.6,65.03,lead_sulfate
65.65,59.55,lead_sulfate
65.7,43.95,lead_sulfate
65.75,50.98,lead_sulfate
65.8,41.53,lead_sulfate
65.85,32.44,lead_sulfate
65.9,49.25,lead_sulfate
65.95,28.74,lead_sulfate
66,36.68,lead_sulfate
66.05,48.54,lead_sulfate
66.1,61.7,lead_sulfate
66.15,74.23,lead_sulfate
66.2,37.3,lead_sulfate
66.25,39.78,lead_sulfate
66.3,50.92,lead_sulfate
66.35,44.19,lead_sulfate
66.4,62.73,lead_sulfate
66.45,136.88,lead_sulfate
66.5,232.09,lead_sulfate
66.55,152.32,lead_sulfate
66.6,118.98,lead_sulfate
66.65,253.11,lead_sulfate
66.7,473.91,lead_sulfate
66.75,260.57,lead_sulfate
66.8,81.85,lead_sulfate
66.85,74.75,lead_sulfate
66.9,56.12,lead_sulfate
66.95,55.7,lead_sulfate
67,82.6,lead_sulfate
67.05,52.14,lead_sulfate
67.1,63.23,lead_sulfate
67.15,65.34,lead_sulfate
67.2,83.61,lead_sulfate
67.25,175.64,lead_sulfate
67.3,368.05,lead_sulfate
67.35,238.67,lead_sulfate
67.4,110.59,lead_sulfate
67.45,119.84,lead_sulfate
67.5,117.09,lead_sulfate
67.55,92.47,lead_sulfate
67.6,118.98,lead_sulfate
67.65,123.65,lead_sulfate
67.7,78.96,lead_sulfate
67.75,94.45,lead_sulfate
67.8,92.16,lead_sulfate
67.85,75.81,lead_sulfate
67.9,47.14,lead_sulfate
67.95,35.06,lead_sulfate
68,46.94,lead_sulfate
68.05,43.04,lead_sulfate
68.1,78.32,lead_sulfate
68.15,99.02,lead_sulfate
68.2,86.48,lead_sulfate
68.25,116.27,lead_sulfate
68.3,170.14,lead_sulfate
68.35,348.65,lead_sulfate
68.4,407.92,lead_sulfate
68.45,197.73,lead_sulfate
68.5,189.63,lead_sulfate
68.55,358.02,lead_sulfate
68.6,283.83,lead_sulfate
68.65,293.15,lead_sulfate
68.7,164.22,lead_sulfate
68.75,77.15,lead_sulfate
68.8,43.99,lead_sulfate
68.85,46.84,lead_sulfate
68.9,39.86,lead_sulfate
68.95,48.45,lead_sulfate
69,34.2,lead_sulfate
69.05,51.7,lead_sulfate
69.1,52.06,lead_sulfate
69.15,66.46,lead_sulfate
69.2,55.32,lead_sulfate
69.25,43.62,lead_sulfate
69.3,54.22,lead_sulfate
69.35,42.63,lead_sulfate
69.4,51.36,lead_sulfate
69.45,44.94,lead_sulfate
69.5,61.1,lead_sulfate
69.55,65.62,lead_sulfate
69.6,110.22,lead_sulfate
69.65,221.95,lead_sulfate
69.7,182.41,lead_sulfate
69.75,215.34,lead_sulfate
69.8,201.03,lead_sulfate
69.85,125.79,lead_sulfate
69.9,80.58,lead_sulfate
69.95,66.78,lead_sulfate
70,109.12,lead_sulfate
70.05,117.51,lead_sulfate
70.1,204.22,lead_sulfate
70.15,422.09,lead_sulfate
70.2,232.25,lead_sulfate
70.25,89.5,lead_sulfate
70.3,41.67,lead_sulfate
70.35,85.82,lead_sulfate
70.4,75.52,lead_sulfate
70.45,58.94,lead_sulfate
70.5,60.2,lead_sulfate
70.55,50.59,lead_sulfate
70.6,35.28,lead_sulfate
70.65,31.3,lead_sulfate
70.7,52.35,lead_sulfate
70.75,79.41,lead_sulfate
70.8,114.05,lead_sulfate
70.85,76.65,lead_sulfate
70.9,62.85,lead_sulfate
70.95,90.43,lead_sulfate
71,155.08,lead_sulfate
71.05,221.71,lead_sulfate
71.1,99.6,lead_sulfate
71.15,57.13,lead_sulfate
71.2,39.81,lead_sulfate
71.25,47.79,lead_sulfate
71.3,118.25,lead_sulfate
71.35,139.64,lead_sulfate
71.4,99.1,lead_sulfate
71.45,66.45,lead_sulfate
71.5,40.26,lead_sulfate
71.55,68.33,lead_sulfate
71.6,37.35,lead_sulfate
71.65,59.82,lead_sulfate
71.7,49.01,lead_sulfate
71.75,28.41,lead_sulfate
71.8,25.39,lead_sulfate
71.85,39.4,lead_sulfate
71.9,33.74,lead_sulfate
71.95,70.93,lead_sulfate
72,59.15,lead_sulfate
72.05,52.86,lead_sulfate
72.1,54.27,lead_sulfate
72.15,44.48,lead_sulfate
72.2,45.97,lead_sulfate
72.25,43.52,lead_sulfate
72.3,57.34,lead_sulfate
72.35,86.74,lead_sulfate
72.4,137.67,lead_sulfate
72.45,142.58,lead_sulfate
72.5,63.17,lead_sulfate
72.55,52.42,lead_sulfate
72.6,56.22,lead_sulfate
72.65,39.1,lead_sulfate
72.7,65.88,lead_sulfate
72.75,52.34,lead_sulfate
72.8,50.48,lead_sulfate
72.85,56.8,lead_sulfate
72.9,37.08,lead_sulfate
72.95,44.13,lead_sulfate
73,31,lead_sulfate
73.05,46.36,lead_sulfate
73.1,48.65,lead_sulfate
73.15,56.15,lead_sulfate
73.2,64.39,lead_sulfate
73.25,44.68,lead_sulfate
73.3,35.34,lead_sulfate
73.35,33.83,lead_sulfate
73.4,33.53,lead_sulfate
73.45,28.39,lead_sulfate
73.5,64.31,lead_sulfate
73.55,53.87,lead_sulfate
73.6,78.14,lead_sulfate
73.65,116.38,lead_sulfate
73.7,124.56,lead_sulfate
73.75,219.24,lead_sulfate
73.8,166.1,lead_sulfate
73.85,67.37,lead_sulfate
73.9,51.7,lead_sulfate
73.95,68.28,lead_sulfate
74,62.51,lead_sulfate
74.05,46.49,lead_sulfate
74.1,52.63,lead_sulfate
74.15,49.73,lead_sulfate
74.2,26.05,lead_sulfate
74.25,57.25,lead_sulfate
74.3,75.81,lead_sulfate
74.35,60.19,lead_sulfate
74.4,64,lead_sulfate
74.45,54.77,lead_sulfate
74.5,62.24,lead_sulfate
74.55,106.83,lead_sulfate
74.6,109.51,lead_sulfate
74.65,104.56,lead_sulfate
74.7,144.99,lead_sulfate
74.75,158.77,lead_sulfate
74.8,85.19,lead_sulfate
74.85,45.67,lead_sulfate
74.9,22.12,lead_sulfate
74.95,64.73,lead_sulfate
75,65.12,lead_sulfate
75.05,72.42,lead_sulfate
75.1,109.43,lead_sulfate
75.15,88.56,lead_sulfate
75.2,58.45,lead_sulfate
75.25,48.73,lead_sulfate
75.3,40.11,lead_sulfate
75.35,63.32,lead_sulfate
75.4,59.69,lead_sulfate
75.45,71.38,lead_sulfate
75.5,85.14,lead_sulfate
75.55,127.51,lead_sulfate
75.6,105.61,lead_sulfate
75.65,75.21,lead_sulfate
75.7,107.3,lead_sulfate
75.75,79.2,lead_sulfate
75.8,102.68,lead_sulfate
75.85,108.16,lead_sulfate
75.9,115.21,lead_sulfate
75.95,129.36,lead_sulfate
76,180.08,lead_sulfate
76.05,146.61,lead_sulfate
76.1,48.2,lead_sulfate
76.15,59.13,lead_sulfate
76.2,69.78,lead_sulfate
76.25,127.04,lead_sulfate
76.3,63.57,lead_sulfate
76.35,45.91,lead_sulfate
76.4,60.2,lead_sulfate
76.45,106.93,lead_sulfate
76.5,204.23,lead_sulfate
76.55,247.67,lead_sulfate
76.6,123.22,lead_sulfate
76.65,82.73,lead_sulfate
76.7,41.65,lead_sulfate
76.75,82.33,lead_sulfate
76.8,37.56,lead_sulfate
76.85,31.52,lead_sulfate
76.9,38.13,lead_sulfate
76.95,40.95,lead_sulfate
77,47.24,lead_sulfate
77.05,97.77,lead_sulfate
77.1,86.35,lead_sulfate
77.15,63.93,lead_sulfate
77.2,44.46,lead_sulfate
77.25,44.74,lead_sulfate
77.3,47.19,lead_sulfate
77.35,51.28,lead_sulfate
77.4,77.34,lead_sulfate
77.45,133.28,lead_sulfate
77.5,99.56,lead_sulfate
77.55,51.83,lead_sulfate
77.6,35.83,lead_sulfate
77.65,53.17,lead_sulfate
77.7,36.94,lead_sulfate
77.75,43.42,lead_sulfate
77.8,32.55,lead_sulfate
77.85,20.54,lead_sulfate
77.9,38.82,lead_sulfate
77.95,33.74,lead_sulfate
78,41.61,lead_sulfate
78.05,41.65,lead_sulfate
78.1,55.62,lead_sulfate
78.15,44.59,lead_sulfate
78.2,94.17,lead_sulfate
78.25,223.85,lead_sulfate
78.3,446.54,lead_sulfate
78.35,282.03,lead_sulfate
78.4,110.88,lead_sulfate
78.45,53.3,lead_sulfate
78.5,57.57,lead_sulfate
78.55,83.49,lead_sulfate
78.6,65.09,lead_sulfate
78.65,74.72,lead_sulfate
78.7,64.74,lead_sulfate
78.75,37.81,lead_sulfate
78.8,35.54,lead_sulfate
78.85,54.36,lead_sulfate
78.9,47.36,lead_sulfate
78.95,48.15,lead_sulfate
79,51.36,lead_sulfate
79.05,44.3,lead_sulfate
79.1,17.51,lead_sulfate
79.15,38.66,lead_sulfate
79.2,30.77,lead_sulfate
79.25,30.06,lead_sulfate
79.3,25.59,lead_sulfate
79.35,45.68,lead_sulfate
79.4,46.92,lead_sulfate
79.45,38.77,lead_sulfate
79.5,39.84,lead_sulfate
79.55,48.77,lead_sulfate
79.6,30.49,lead_sulfate
79.65,26.49,lead_sulfate
79.7,34.2,lead_sulfate
79.75,34.29,lead_sulfate
79.8,41.17,lead_sulfate
79.85,47.46,lead_sulfate
79.9,56.64,lead_sulfate
79.95,105.79,lead_sulfate
80,100.67,lead_sulfate
80.05,55.12,lead_sulfate
80.1,39.34,lead_sulfate
80.15,54.3,lead_sulfate
80.2,52.53,lead_sulfate
80.25,44.31,lead_sulfate
80.3,38.03,lead_sulfate
80.35,39.91,lead_sulfate
80.4,41.38,lead_sulfate
80.45,32.23,lead_sulfate
80.5,49.31,lead_sulfate
80.55,30.53,lead_sulfate
80.6,42.58,lead_sulfate
80.65,49.21,lead_sulfate
80.7,71.63,lead_sulfate
80.75,56.21,lead_sulfate
80.8,89.21,lead_sulfate
80.85,77.56,lead_sulfate
80.9,101.09,lead_sulfate
80.95,152.84,lead_sulfate
81,97.13,lead_sulfate
81.05,48.08,lead_sulfate
81.1,93.98,lead_sulfate
81.15,164.44,lead_sulfate
81.2,160.29,lead_sulfate
81.25,97.5,lead_sulfate
81.3,64.13,lead_sulfate
81.35,45.78,lead_sulfate
81.4,58.52,lead_sulfate
81.45,55.27,lead_sulfate
81.5,41.06,lead_sulfate
81.55,38.46,lead_sulfate
81.6,35.24,lead_sulfate
81.65,33.33,lead_sulfate
81.7,48.93,lead_sulfate
81.75,60.26,lead_sulfate
81.8,51.82,lead_sulfate
81.85,47.4,lead_sulfate
81.9,39.89,lead_sulfate
81.95,52.21,lead_sulfate
82,63.82,lead_sulfate
82.05,32.71,lead_sulfate
82.1,41.34,lead_sulfate
82.15,39.71,lead_sulfate
82.2,55.53,lead_sulfate
82.25,30.6,lead_sulfate
82.3,56.47,lead_sulfate
82.35,55.28,lead_sulfate
82.4,46.75,lead_sulfate
82.45,31.46,lead_sulfate
82.5,46.56,lead_sulfate
82.55,34.54,lead_sulfate
82.6,48.12,lead_sulfate
82.65,42.91,lead_sulfate
82.7,62.07,lead_sulfate
82.75,47.25,lead_sulfate
82.8,83.62,lead_sulfate
82.85,89.99,lead_sulfate
82.9,90.07,lead_sulfate
82.95,182.16,lead_sulfate
83,334.75,lead_sulfate
83.05,188.13,lead_sulfate
83.1,79.33,lead_sulfate
83.15,60.16,lead_sulfate
83.2,48.18,lead_sulfate
83.25,86.72,lead_sulfate
83.3,131.24,lead_sulfate
83.35,64.63,lead_sulfate
83.4,40.91,lead_sulfate
83.45,42.82,lead_sulfate
83.5,30.63,lead_sulfate
83.55,35.59,lead_sulfate
83.6,50.21,lead_sulfate
83.65,66.39,lead_sulfate
83.7,48.65,lead_sulfate
83.75,42.13,lead_sulfate
83.8,53.88,lead_sulfate
83.85,38.48,lead_sulfate
83.9,30.84,lead_sulfate
83.95,29.52,lead_sulfate
84,22.02,lead_sulfate
84.05,25.28,lead_sulfate
84.1,47.96,lead_sulfate
84.15,37.25,lead_sulfate
84.2,57.4,lead_sulfate
84.25,64.82,lead_sulfate
84.3,44.28,lead_sulfate
84.35,35.02,lead_sulfate
84.4,51.17,lead_sulfate
84.45,37.58,lead_sulfate
84.5,56.37,lead_sulfate
84.55,35.3,lead_sulfate
84.6,60.5,lead_sulfate
84.65,70.1,lead_sulfate
84.7,210.77,lead_sulfate
84.75,236.67,lead_sulfate
84.8,128.37,lead_sulfate
84.85,40.61,lead_sulfate
84.9,50.69,lead_sulfate
84.95,33.62,lead_sulfate
85,41.47,lead_sulfate
85.05,34.86,lead_sulfate
85.1,31.01,lead_sulfate
85.15,35.07,lead_sulfate
85.2,55.57,lead_sulfate
85.25,32.71,lead_sulfate
85.3,31.9,lead_sulfate
85.35,26.13,lead_sulfate
85.4,28.61,lead_sulfate
85.45,24.53,lead_sulfate
85.5,42.39,lead_sulfate
85.55,58.98,lead_sulfate
85.6,45.52,lead_sulfate
85.65,66.05,lead_sulfate
85.7,96.49,lead_sulfate
85.75,88.33,lead_sulfate
85.8,52.44,lead_sulfate
85.85,47.33,lead_sulfate
85.9,43.18,lead_sulfate
85.95,48.18,lead_sulfate
86,59.09,lead_sulfate
86.05,44.85,lead_sulfate
86.1,53.22,lead_sulfate
86.15,64.53,lead_sulfate
86.2,48.02,lead_sulfate
86.25,49.99,lead_sulfate
86.3,39.29,lead_sulfate
86.35,38.83,lead_sulfate
86.4,39.23,lead_sulfate
86.45,56.18,lead_sulfate
86.5,67.7,lead_sulfate
86.55,99.57,lead_sulfate
86.6,177.28,lead_sulfate
86.65,235.19,lead_sulfate
86.7,128.71,lead_sulfate
86.75,94.78,lead_sulfate
86.8,68.03,lead_sulfate
86.85,51.04,lead_sulfate
86.9,96.25,lead_sulfate
86.95,82.23,lead_sulfate
87,74.01,lead_sulfate
87.05,122.34,lead_sulfate
87.1,135.97,lead_sulfate
87.15,62.66,lead_sulfate
87.2,42.83,lead_sulfate
87.25,37.2,lead_sulfate
87.3,42.67,lead_sulfate
87.35,58.2,lead_sulfate
87.4,40.12,lead_sulfate
87.45,58.51,lead_sulfate
87.5,55.16,lead_sulfate
87.55,54.37,lead_sulfate
87.6,41.09,lead_sulfate
87.65,67.09,lead_sulfate
87.7,65.58,lead_sulfate
87.75,64,lead_sulfate
87.8,110.93,lead_sulfate
87.85,109.4,lead_sulfate
87.9,66.8,lead_sulfate
87.95,40.82,lead_sulfate
88,68.63,lead_sulfate
88.05,56.24,lead_sulfate
88.1,39.51,lead_sulfate
88.15,40.01,lead_sulfate
88.2,33.45,lead_sulfate
88.25,49.84,lead_sulfate
88.3,44.25,lead_sulfate
88.35,42.11,lead_sulfate
88.4,46.85,lead_sulfate
88.45,41.66,lead_sulfate
88.5,43.44,lead_sulfate
88.55,27.12,lead_sulfate
88.6,42.09,lead_sulfate
88.65,45.27,lead_sulfate
88.7,45.55,lead_sulfate
88.75,45.36,lead_sulfate
88.8,47.41,lead_sulfate
88.85,111.47,lead_sulfate
88.9,99.76,lead_sulfate
88.95,65.86,lead_sulfate
89,59.84,lead_sulfate
89.05,50.35,lead_sulfate
89.1,69.07,lead_sulfate
89.15,67.76,lead_sulfate
89.2,133.62,lead_sulfate
89.25,130.51,lead_sulfate
89.3,69.58,lead_sulfate
89.35,91.58,lead_sulfate
89.4,150.59,lead_sulfate
89.45,169.96,lead_sulfate
89.5,92.72,lead_sulfate
89.55,32.13,lead_sulfate
89.6,59.83,lead_sulfate
89.65,34.58,lead_sulfate
89.7,59.47,lead_sulfate
89.75,65.22,lead_sulfate
89.8,75.35,lead_sulfate
89.85,99.76,lead_sulfate
89.9,38.76,lead_sulfate
89.95,51.21,lead_sulfate
90,76.15,lead_sulfate
